   0.0 41340.0 81620.0 120840.0 159000.0 196100.0 232140.0 267120.0 301040.0 333900.0 365700.0 396440.0 426120.0 454740.0 482300.0 508800.0 534240.0 558620.0 581940.0 604200.0 625400.0 645540.0 664620.0 682640.0 699600.0 715500.0 730340.0 744120.0 756840.0 768500.0 779100.0 788640.0 797120.0 804540.0 810900.0 816200.0 820440.0 823620.0 825740.0 826800.0 826800.0 825740.0 823620.0 820440.0 816200.0 810900.0 804540.0 797120.0 788640.0 779100.0 768500.0 756840.0 744120.0 730340.0 715500.0 699600.0 682640.0 664620.0 645540.0 625400.0 604200.0 581940.0 558620.0 534240.0 508800.0 482300.0 454740.0 426120.0 396440.0 365700.0 333900.0 301040.0 267120.0 232140.0 196100.0 159000.0 120840.0 81620.0 41340.0    0.0
   0.0 44616.0 88088.0 130416.0 171600.0 211640.0 250536.0 288288.0 324896.0 360360.0 394680.0 427856.0 459888.0 490776.0 520520.0 549120.0 576576.0 602888.0 628056.0 652080.0 674960.0 696696.0 717288.0 736736.0 755040.0 772200.0 788216.0 803088.0 816816.0 829400.0 840840.0 851136.0 860288.0 868296.0 875160.0 880880.0 885456.0 888888.0 891176.0 892320.0 892320.0 891176.0 888888.0 885456.0 880880.0 875160.0 868296.0 860288.0 851136.0 840840.0 829400.0 816816.0 803088.0 788216.0 772200.0 755040.0 736736.0 717288.0 696696.0 674960.0 652080.0 628056.0 602888.0 576576.0 549120.0 520520.0 490776.0 459888.0 427856.0 394680.0 360360.0 324896.0 288288.0 250536.0 211640.0 171600.0 130416.0 88088.0 44616.0    0.0
   0.0 47736.0 94248.0 139536.0 183600.0 226440.0 268056.0 308448.0 347616.0 385560.0 422280.0 457776.0 492048.0 525096.0 556920.0 587520.0 616896.0 645048.0 671976.0 697680.0 722160.0 745416.0 767448.0 788256.0 807840.0 826200.0 843336.0 859248.0 873936.0 887400.0 899640.0 910656.0 920448.0 929016.0 936360.0 942480.0 947376.0 951048.0 953496.0 954720.0 954720.0 953496.0 951048.0 947376.0 942480.0 936360.0 929016.0 920448.0 910656.0 899640.0 887400.0 873936.0 859248.0 843336.0 826200.0 807840.0 788256.0 767448.0 745416.0 722160.0 697680.0 671976.0 645048.0 616896.0 587520.0 556920.0 525096.0 492048.0 457776.0 422280.0 385560.0 347616.0 308448.0 268056.0 226440.0 183600.0 139536.0 94248.0 47736.0    0.0
   0.0 50700.0 100100.0 148200.0 195000.0 240500.0 284700.0 327600.0 369200.0 409500.0 448500.0 486200.0 522600.0 557700.0 591500.0 624000.0 655200.0 685100.0 713700.0 741000.0 767000.0 791700.0 815100.0 837200.0 858000.0 877500.0 895700.0 912600.0 928200.0 942500.0 955500.0 967200.0 977600.0 986700.0 994500.0 1001000.0 1006200.0 1010100.0 1012700.0 1014000.0 1014000.0 1012700.0 1010100.0 1006200.0 1001000.0 994500.0 986700.0 977600.0 967200.0 955500.0 942500.0 928200.0 912600.0 895700.0 877500.0 858000.0 837200.0 815100.0 791700.0 767000.0 741000.0 713700.0 685100.0 655200.0 624000.0 591500.0 557700.0 522600.0 486200.0 448500.0 409500.0 369200.0 327600.0 284700.0 240500.0 195000.0 148200.0 100100.0 50700.0    0.0
   0.0 53508.0 105644.0 156408.0 205800.0 253820.0 300468.0 345744.0 389648.0 432180.0 473340.0 513128.0 551544.0 588588.0 624260.0 658560.0 691488.0 723044.0 753228.0 782040.0 809480.0 835548.0 860244.0 883568.0 905520.0 926100.0 945308.0 963144.0 979608.0 994700.0 1008420.0 1020768.0 1031744.0 1041348.0 1049580.0 1056440.0 1061928.0 1066044.0 1068788.0 1070160.0 1070160.0 1068788.0 1066044.0 1061928.0 1056440.0 1049580.0 1041348.0 1031744.0 1020768.0 1008420.0 994700.0 979608.0 963144.0 945308.0 926100.0 905520.0 883568.0 860244.0 835548.0 809480.0 782040.0 753228.0 723044.0 691488.0 658560.0 624260.0 588588.0 551544.0 513128.0 473340.0 432180.0 389648.0 345744.0 300468.0 253820.0 205800.0 156408.0 105644.0 53508.0    0.0
   0.0 56160.0 110880.0 164160.0 216000.0 266400.0 315360.0 362880.0 408960.0 453600.0 496800.0 538560.0 578880.0 617760.0 655200.0 691200.0 725760.0 758880.0 790560.0 820800.0 849600.0 876960.0 902880.0 927360.0 950400.0 972000.0 992160.0 1010880.0 1028160.0 1044000.0 1058400.0 1071360.0 1082880.0 1092960.0 1101600.0 1108800.0 1114560.0 1118880.0 1121760.0 1123200.0 1123200.0 1121760.0 1118880.0 1114560.0 1108800.0 1101600.0 1092960.0 1082880.0 1071360.0 1058400.0 1044000.0 1028160.0 1010880.0 992160.0 972000.0 950400.0 927360.0 902880.0 876960.0 849600.0 820800.0 790560.0 758880.0 725760.0 691200.0 655200.0 617760.0 578880.0 538560.0 496800.0 453600.0 408960.0 362880.0 315360.0 266400.0 216000.0 164160.0 110880.0 56160.0    0.0
   0.0 58656.0 115808.0 171456.0 225600.0 278240.0 329376.0 379008.0 427136.0 473760.0 518880.0 562496.0 604608.0 645216.0 684320.0 721920.0 758016.0 792608.0 825696.0 857280.0 887360.0 915936.0 943008.0 968576.0 992640.0 1015200.0 1036256.0 1055808.0 1073856.0 1090400.0 1105440.0 1118976.0 1131008.0 1141536.0 1150560.0 1158080.0 1164096.0 1168608.0 1171616.0 1173120.0 1173120.0 1171616.0 1168608.0 1164096.0 1158080.0 1150560.0 1141536.0 1131008.0 1118976.0 1105440.0 1090400.0 1073856.0 1055808.0 1036256.0 1015200.0 992640.0 968576.0 943008.0 915936.0 887360.0 857280.0 825696.0 792608.0 758016.0 721920.0 684320.0 645216.0 604608.0 562496.0 518880.0 473760.0 427136.0 379008.0 329376.0 278240.0 225600.0 171456.0 115808.0 58656.0    0.0
   0.0 60996.0 120428.0 178296.0 234600.0 289340.0 342516.0 394128.0 444176.0 492660.0 539580.0 584936.0 628728.0 670956.0 711620.0 750720.0 788256.0 824228.0 858636.0 891480.0 922760.0 952476.0 980628.0 1007216.0 1032240.0 1055700.0 1077596.0 1097928.0 1116696.0 1133900.0 1149540.0 1163616.0 1176128.0 1187076.0 1196460.0 1204280.0 1210536.0 1215228.0 1218356.0 1219920.0 1219920.0 1218356.0 1215228.0 1210536.0 1204280.0 1196460.0 1187076.0 1176128.0 1163616.0 1149540.0 1133900.0 1116696.0 1097928.0 1077596.0 1055700.0 1032240.0 1007216.0 980628.0 952476.0 922760.0 891480.0 858636.0 824228.0 788256.0 750720.0 711620.0 670956.0 628728.0 584936.0 539580.0 492660.0 444176.0 394128.0 342516.0 289340.0 234600.0 178296.0 120428.0 60996.0    0.0
   0.0 63180.0 124740.0 184680.0 243000.0 299700.0 354780.0 408240.0 460080.0 510300.0 558900.0 605880.0 651240.0 694980.0 737100.0 777600.0 816480.0 853740.0 889380.0 923400.0 955800.0 986580.0 1015740.0 1043280.0 1069200.0 1093500.0 1116180.0 1137240.0 1156680.0 1174500.0 1190700.0 1205280.0 1218240.0 1229580.0 1239300.0 1247400.0 1253880.0 1258740.0 1261980.0 1263600.0 1263600.0 1261980.0 1258740.0 1253880.0 1247400.0 1239300.0 1229580.0 1218240.0 1205280.0 1190700.0 1174500.0 1156680.0 1137240.0 1116180.0 1093500.0 1069200.0 1043280.0 1015740.0 986580.0 955800.0 923400.0 889380.0 853740.0 816480.0 777600.0 737100.0 694980.0 651240.0 605880.0 558900.0 510300.0 460080.0 408240.0 354780.0 299700.0 243000.0 184680.0 124740.0 63180.0    0.0
   0.0 65208.0 128744.0 190608.0 250800.0 309320.0 366168.0 421344.0 474848.0 526680.0 576840.0 625328.0 672144.0 717288.0 760760.0 802560.0 842688.0 881144.0 917928.0 953040.0 986480.0 1018248.0 1048344.0 1076768.0 1103520.0 1128600.0 1152008.0 1173744.0 1193808.0 1212200.0 1228920.0 1243968.0 1257344.0 1269048.0 1279080.0 1287440.0 1294128.0 1299144.0 1302488.0 1304160.0 1304160.0 1302488.0 1299144.0 1294128.0 1287440.0 1279080.0 1269048.0 1257344.0 1243968.0 1228920.0 1212200.0 1193808.0 1173744.0 1152008.0 1128600.0 1103520.0 1076768.0 1048344.0 1018248.0 986480.0 953040.0 917928.0 881144.0 842688.0 802560.0 760760.0 717288.0 672144.0 625328.0 576840.0 526680.0 474848.0 421344.0 366168.0 309320.0 250800.0 190608.0 128744.0 65208.0    0.0
